Katakwi	id=g:231947
Busibira	id=g:234075
Busi Bay	id=g:234076
Busia	id=g:234077
Bushoka	id=g:234078
Bushenyi	id=g:234079
Bushenyi	id=g:234080
Bushenyi	id=g:234081
Bushabwanyama	id=g:234082
Buseyi	id=g:234083
Buseta	id=g:234084
Busese	id=g:234085
Busesa	id=g:234086
Busesa	id=g:234087
Busesa	id=g:234088
Busenke	id=g:234089
Busengo	id=g:234090
Busenda	id=g:234091
Busembatia	id=g:234092
Buseke	id=g:234093
Busegele	id=g:234094
Buseete	id=g:234095
Busede	id=g:234096
Busebwe	id=g:234097
Busebwe	id=g:234098
Busaru	id=g:234099
Busanzi	id=g:234100
Busanza	id=g:234101
Busano	id=g:234102
Busanga Estate	id=g:234103
Busanga	id=g:234104
Busana	id=g:234105
Busamuzi	id=g:234106
Busamu	id=g:234107
Busambo	id=g:234108
Busale	id=g:234109
Busalamu	id=g:234110
Busaka	id=g:234111
Busaju Forest	id=g:234112
Busagazi	id=g:234113
Busabulongo	id=g:234114
Busabi	id=g:234115
Busabaga	id=g:234116
Busaba	id=g:234117
Bururuma	id=g:234118
Burungira	id=g:234119
Burumba II	id=g:234120
Burumba	id=g:234121
Buruli County	id=g:234122
Buruli County	id=g:234123
Buruburu	id=g:234124
Burora	id=g:234125
Burondo	id=g:234126
Burimbi	id=g:234127
Burere	id=g:234128
Burenzi	id=g:234129
Buraza	id=g:234130
Buraro	id=g:234131
Buranga Pass	id=g:234132
Buranga Hot Springs	id=g:234133
Burambo	id=g:234134
Buramali	id=g:234135
Burama Hill	id=g:234136
Burahya County	id=g:234137
Buragara	id=g:234138
Bupyana	id=g:234139
Bupoto	id=g:234140
Bupala	id=g:234141
Bupala	id=g:234142
Bupajengo	id=g:234143
Lake Bunyonyi	id=g:234144
Bunyonyi	id=g:234145
Bunyolo	id=g:234146
Bunyole County	id=g:234147
Bunyiro	id=g:234148
Bunyiri	id=g:234149
Bunyide	id=g:234150
Bunyaruguru County	id=g:234151
Bunyantole	id=g:234152
Bunyangabu County	id=g:234153
Lake Bunyampaka	id=g:234154
Bunyama Island	id=g:234155
Bunyama	id=g:234156
Bunyama	id=g:234157
Bunyagwe	id=g:234158
Bunyadeti	id=g:234159
Bunono	id=g:234160
Bunkoko	id=g:234161
Bunjazi Island	id=g:234162
Bunjazi	id=g:234163
Bunjako Island	id=g:234164
Bunjako Bay	id=g:234165
Buninga	id=g:234166
Bungo	id=g:234167
Bunghaji	id=g:234168
Bungalei	id=g:234169
Bunenero	id=g:234170
Bunena	id=g:234171
Bunegere	id=g:234172
Bundiwirima	id=g:234173
Bundimulangi	id=g:234174
Bundimbuga	id=g:234175
Bundimboyo	id=g:234176
Bundibundu	id=g:234177
Bundibugyo	id=g:234178
Bunamwaya	id=g:234179
Bunambutye	id=g:234180
Bunambale	id=g:234181
Bunakomola	id=g:234182
Bunakijja	id=g:234183
Bunagana	id=g:234184
Bunado	id=g:234185
Bunabamba	id=g:234186
Bunabala	id=g:234187
Buna	id=g:234188
Bumwangu	id=g:234189
Bumwambu	id=g:234190
Bumunji	id=g:234191
Bumulimba	id=g:234192
Bumozi	id=g:234193
Bumondo	id=g:234194
Bumomi	id=g:234195
Bumomi	id=g:234196
Bumogoli	id=g:234197
Bumeru	id=g:234198
Bume	id=g:234199
Bumboi	id=g:234200
Bumbo	id=g:234201
Bumbo	id=g:234202
Bumbaire	id=g:234203
Bumasikye	id=g:234204
Bumasifwa	id=g:234205
Bumanya	id=g:234206
Bumangi Bay	id=g:234207
Bumangi	id=g:234208
Bumageni	id=g:234209
Bumagabula	id=g:234210
Bumadu	id=g:234211
Bulyango	id=g:234212
Bulyangada	id=g:234213
Bulyambuzi	id=g:234214
Bulyambide	id=g:234215
Bulyaikubi	id=g:234216
Bulwenge	id=g:234217
Bulwanyi	id=g:234218
Bulwanda	id=g:234219
Bulwada	id=g:234220
Bulwa	id=g:234221
Buluya	id=g:234222
Buluube	id=g:234223
Buluta	id=g:234224
Bulunguli	id=g:234225
Bulungu	id=g:234226
Bulungi	id=g:234227
Bulunga	id=g:234228
Bulunda	id=g:234229
Bulumwaki	id=g:234230
Bulumbu	id=g:234231
Bulumbi	id=g:234232
Bulumbi	id=g:234233
Bulumba	id=g:234234
Bululu	id=g:234235
Bulule	id=g:234236
Buluko	id=g:234237
Bulukatoni	id=g:234238
Bulukatoni	id=g:234239
Bulugui	id=g:234240
Buluganya	id=g:234241
Bulucheke	id=g:234242
Bulubandi	id=g:234243
Buluba	id=g:234244
Bulowoza	id=g:234245
Bulote	id=g:234246
Bulopa-Nsese	id=g:234247
Bulopa	id=g:234248
Bulongwe	id=g:234249
Bulongo	id=g:234250
Bulondo	id=g:234251
Bulonda	id=g:234252
Bulolombe	id=g:234253
Bulolo	id=g:234254
Buloba	id=g:234255
Buloba	id=g:234256
Buloba	id=g:234257
Bulo	id=g:234258
Bulisa	id=g:234259
Bulinguge Island	id=g:234260
Bulingo	id=g:234261
Bulindo	id=g:234262
Bulindi	id=g:234263
Bulinde	id=g:234264
Bulinda	id=g:234265
Bulimbale	id=g:234266
Bulimbale	id=g:234267
Bulimba	id=g:234268
Bulija	id=g:234269
Buligi	id=g:234270
Buligi	id=g:234271
Buligenyi	id=g:234272
Buliganya	id=g:234273
Bulera	id=g:234274
Bulera	id=g:234275
Bulenga	id=g:234276
Bulemezi Point	id=g:234277
Bulemezi County	id=g:234278
Bulembwe	id=g:234279
Bulembu	id=g:234280
Bulembo	id=g:234281
Bulembo	id=g:234282
Bulembo	id=g:234283
Bulemba	id=g:234284
Bulemba	id=g:234285
Bulema	id=g:234286
Bulema	id=g:234287
Bulema	id=g:234288
Buleleya	id=g:234289
Bulekeyi	id=g:234290
Bulega	id=g:234291
Bulebi	id=g:234292
Bule	id=g:234293
Bulaza	id=g:234294
Bulaza	id=g:234295
Bulawula	id=g:234296
Bulasana	id=g:234297
Bulasana	id=g:234298
Bulangira	id=g:234299
Bulangi	id=g:234300
Bulange	id=g:234301
Bulanga	id=g:234302
Bulando	id=g:234303
Bulamu	id=g:234304
Bulamogi County	id=g:234305
Bulambuli	id=g:234306
Bulambiro	id=g:234307
Bulamba	id=g:234308
Bulamba	id=g:234309
Bulamagi	id=g:234310
Bulamagi	id=g:234311
Bulamagi	id=g:234312
Bulamadzi	id=g:234313
Bulalibi	id=g:234314
Bulako	id=g:234315
Bulagwe	id=g:234316
Bulago Island	id=g:234317
Bulago	id=g:234318
Bulagazi	id=g:234319
Bulaga	id=g:234320
Bukyanju	id=g:234321
Bukwiri	id=g:234322
Bukwaya Island	id=g:234323
Bukwata	id=g:234324
Bukwanga	id=g:234325
Bukwali	id=g:234326
Bukwa	id=g:234327
Bukwa	id=g:234328
Bukuya	id=g:234329
Bukutula	id=g:234330
Bukutu	id=g:234331
Bukutu	id=g:234332
Bukutaituba	id=g:234333
Bukusu	id=g:234334
Bukusu	id=g:234335
Bukusi	id=g:234336
Bukunya	id=g:234337
Bukunja	id=g:234338
Bukungu	id=g:234339
Bukunda	id=g:234340
Bukumi Mission	id=g:234341
Bukumi	id=g:234342
Bukumbi	id=g:234343
Bukumankola	id=g:234344
Bukulula	id=g:234345
Bukulubya	id=g:234346
Bukuku	id=g:234347
Bukuku	id=g:234348
Bukuku	id=g:234349
Bukuja	id=g:234350
Bukubizi	id=g:234351
Bukuba	id=g:234352
Bukuba	id=g:234353
Buku	id=g:234354
Bukoto	id=g:234355
Bukoto	id=g:234356
Bukorwe Ridge	id=g:234357
Bukora	id=g:234358
Bukonyo	id=g:234359
Bukongolo	id=g:234360
Bukongo	id=g:234361
Bukongo	id=g:234362
Bukone Island	id=g:234363
Bukone	id=g:234364
Bukonde	id=g:234365
Bukonda	id=g:234366
Bukona	id=g:234367
Bukomero	id=g:234368
Bukomba	id=g:234369
Bukomba	id=g:234370
Bukomansimbi	id=g:234371
Bukoma	id=g:234372
Bukolwa	id=g:234373
Bukoloto	id=g:234374
Bukololo	id=g:234375
Bukoli County	id=g:234376
Bukola	id=g:234377
Bukoko	id=g:234378
Bukoko	id=g:234379
Bukoki	id=g:234380
Bukoka	id=g:234381
Bukobo	id=g:234382
Bukobe	id=g:234383
Bukoba	id=g:234384
Bukiyiti	id=g:234385
Bukito	id=g:234386
Bukiro	id=g:234387
Bukiro	id=g:234388
Bukiro	id=g:234389
Bukiralire	id=g:234390
Bukindwa	id=g:234391
Bukinda	id=g:234392
Bukimbiri	id=g:234393
Bukigai	id=g:234394
Bukiga	id=g:234395
Bukiberu	id=g:234396
Bukhubalo	id=g:234397
Bukhubalo	id=g:234398
Bukhaweka	id=g:234399
Bukhasaba	id=g:234400
Bukhalu	id=g:234401
Bukhabusi	id=g:234402
Bukeso	id=g:234403
Bukeri	id=g:234404
Bukerere	id=g:234405
Bukerere	id=g:234406
Bukerenge	id=g:234407
Bukendi	id=g:234408
Bukemba	id=g:234409
Bukedi District	id=g:234410
Bukedea District	id=g:234411
Bukedea	id=g:234412
Bukeda	id=g:234413
Bukawamala	id=g:234414
Bukatube	id=g:234415
Bukatira	id=g:234416
Bukatebe Point	id=g:234417
Bukasero	id=g:234418
Bukasa Island	id=g:234419
Bukasa	id=g:234420
Bukasa	id=g:234421
Bukasa	id=g:234422
Bukasa	id=g:234423
Bukasa	id=g:234424
Bukaru	id=g:234425
Bukanya	id=g:234426
Bukanya	id=g:234427
Bukanula	id=g:234428
Bukangara	id=g:234429
Bukangara	id=g:234430
Bukanga	id=g:234431
Bukandula	id=g:234432
Bukaliha	id=g:234433
Bukaleba	id=g:234434
Bukaleba	id=g:234435
Bukalasi	id=g:234436
Bukalasa	id=g:234437
Bukalagi	id=g:234438
Bukakata	id=g:234439
Bukaka	id=g:234440
Bukaibale	id=g:234441
Bukaga	id=g:234442
Bukade	id=g:234443
Bukabi	id=g:234444
Bukabeba	id=g:234445
Bukabale	id=g:234446
Bukaana	id=g:234447
Bujwaya	id=g:234448
Bujuta	id=g:234449
Bujunjuzi	id=g:234450
Bujuni	id=g:234451
Bujumba	id=g:234452
Bujuku	id=g:234453
Bujuko	id=g:234454
Bujugwa	id=g:234455
Bujugu	id=g:234456
Bujuba	id=g:234457
Bujongolo	id=g:234458
Bujogolo	id=g:234459
Bujo	id=g:234460
Bujeru	id=g:234461
Bujerere	id=g:234462
Bujenje County	id=g:234463
Bujawo	id=g:234464
Bujawe	id=g:234465
Bujalya	id=g:234466
Bujaja	id=g:234467
Bujagule	id=g:234468
Bujagali Falls	id=g:234469
Bujabe	id=g:234470
Buiza	id=g:234471
Buitya	id=g:234472
Buitambogo	id=g:234473
Buita	id=g:234474
Bu Island	id=g:234475
Buiri	id=g:234476
Buinja	id=g:234477
Buingu	id=g:234478
Buikya	id=g:234479
Buikwe	id=g:234480
Buiga Island	id=g:234481
Buiga Island	id=g:234482
Buiga	id=g:234483
Buhweju County	id=g:234484
Buhungurua	id=g:234485
Buhungurua	id=g:234486
Buhungiro	id=g:234487
Buhuka South Bay	id=g:234488
Buhuka	id=g:234489
Buhuhra	id=g:234490
Buhugu	id=g:234491
Buhoma	id=g:234492
Buhingiri	id=g:234493
Buhindagi	id=g:234494
Buhinda	id=g:234495
Buhimba	id=g:234496
Buhesi	id=g:234497
Buhera	id=g:234498
Buhehe	id=g:234499
Buhara	id=g:234500
Buhanika	id=g:234501
Bugweri County	id=g:234502
Bugwe	id=g:234503
Bugwara	id=g:234504
Bugwangoma	id=g:234505
Lake Bugwagi	id=g:234506
Bugwa	id=g:234507
Bugushu	id=g:234508
Bugusege	id=g:234509
Bugungu Hippopotamus and Elephant Sanctuary	id=g:234510
Bugungu	id=g:234511
Bugunda	id=g:234512
Bugunda	id=g:234513
Bugumya	id=g:234514
Bugumira	id=g:234515
Bugulumbia	id=g:234516
Bugule	id=g:234517
Bugulama	id=g:234518
Bugujju	id=g:234519
Bugubo	id=g:234520
Bugoye	id=g:234521
Bugoye	id=g:234522
Bugoye	id=g:234523
Bugoto	id=g:234524
Bugosa	id=g:234525
Bugonzi	id=g:234526
Bugonzi	id=g:234527
Bugonzi	id=g:234528
Bugonyoka	id=g:234529
Bugonje	id=g:234530
Bugonje	id=g:234531
Bugongo	id=g:234532
Bugongi	id=g:234533
Bugonga Point	id=g:234534
Bugondo Hill	id=g:234535
Bugondo	id=g:234536
Bugona	id=g:234537
Bugona	id=g:234538
Bugomora	id=g:234539
Bugomola	id=g:234540
Bugomola	id=g:234541
Bugombwa	id=g:234542
Bugombe	id=g:234543
Bugombe	id=g:234544
Bugoma	id=g:234545
Bugoma Forest	id=g:234546
Bugologolo	id=g:234547
Bugolobi	id=g:234548
Bugole	id=g:234549
Bugoigo	id=g:234550
Bugodo	id=g:234551
Bugobi	id=g:234552
Bugobi	id=g:234553
Bugobero	id=g:234554
Bugobango	id=g:234555
Bugoba	id=g:234556
Bugitimwa	id=g:234557
Bugisu District	id=g:234558
Bugiri	id=g:234559
Bugiri	id=g:234560
Bugiri	id=g:234561
Bugiri	id=g:234562
Bugiri	id=g:234563
Bugiri	id=g:234564
Bugiri	id=g:234565
Bugiri	id=g:234566
Buginyanya	id=g:234567
Bugigi	id=g:234568
Bugeyuwa	id=g:234569
Bugeye	id=g:234570
Bugere	id=g:234571
Bugere	id=g:234572
Bugera	id=g:234573
Bugera	id=g:234574
Bugera	id=g:234575
Bugenge	id=g:234576
Bugembe	id=g:234577
Bugembe	id=g:234578
Bugema	id=g:234579
Bugazi Point	id=g:234580
Bugaya	id=g:234581
Bugaya	id=g:234582
Bugata	id=g:234583
Bugarama II	id=g:234584
Bugarama	id=g:234585
Bugarama	id=g:234586
Buganza	id=g:234587
Buganyi	id=g:234588
Buganja	id=g:234589
Bugangazi County	id=g:234590
Bugangari	id=g:234591
Buganga	id=g:234592
Buganga	id=g:234593
Kingdom of Buganda	id=g:234594
Bugana Island	id=g:234595
Bugana	id=g:234596
Bugambo	id=g:234597
Bugambo	id=g:234598
Bugambira	id=g:234599
Bugambe	id=g:234600
Bugambe	id=g:234601
Bugamba Mission	id=g:234602
Bugamba	id=g:234603
Bugamba	id=g:234604
Bugalamwa	id=g:234605
Bugalama	id=g:234606
Bugalama	id=g:234607
Bugalama	id=g:234608
Bugala Island	id=g:234609
Bugala Island	id=g:234610
Bugaju	id=g:234611
Bugaia Island	id=g:234612
Bugai	id=g:234613
Bugahya County	id=g:234614
Bugaga	id=g:234615
Bugadi	id=g:234616
Bugabula County	id=g:234617
Bugabe	id=g:234618
Bugaba Island	id=g:234619
Bugaba	id=g:234620
Bugaba	id=g:234621
Bufunju	id=g:234622
Bufundi	id=g:234623
Bufumira Island	id=g:234624
Bufumira	id=g:234625
Bufumbo	id=g:234626
Bufumbira County	id=g:234627
Bufulubi Prison	id=g:234628
Buffalo Lodge	id=g:234629
Budzibwera	id=g:234630
Budzibwera	id=g:234631
Budzibwera	id=g:234632
Budzi	id=g:234633
Buduna	id=g:234634
Budumba Station	id=g:234635
Budumba	id=g:234636
Bududa	id=g:234637
Budongo Forest	id=g:234638
Budongo	id=g:234639
Budondo	id=g:234640
Budola	id=g:234641
Budo	id=g:234642
Budini	id=g:234643
Budimu	id=g:234644
Budikidi	id=g:234645
Budembe	id=g:234646
Budehe	id=g:234647
Bude	id=g:234648
Bude	id=g:234649
Buddu County	id=g:234650
Budde	id=g:234651
Budda	id=g:234652
Budatu	id=g:234653
Budatenwa	id=g:234654
Budali	id=g:234655
Budali	id=g:234656
Budaka Bugwere County	id=g:234657
Budaka	id=g:234658
Budaka	id=g:234659
Budadiri	id=g:234660
Buda Bay	id=g:234661
Budaba	id=g:234662
Bucumbi	id=g:234663
Buchundura	id=g:234664
Buchende	id=g:234665
Bubwe	id=g:234666
Bubwa	id=g:234667
Bubuya	id=g:234668
Bubutya	id=g:234669
Bubutu	id=g:234670
Bubungi	id=g:234671
Bubulo	id=g:234672
Bubukwanga	id=g:234673
Bubuke	id=g:234674
Bububi	id=g:234675
Bubotyo	id=g:234676
Bubonge	id=g:234677
Bubondo	id=g:234678
Bubohi	id=g:234679
Bubogo	id=g:234680
Buboga	id=g:234681
Bubiro	id=g:234682
Bubilabi	id=g:234683
Bubengwa	id=g:234684
Bubembe Island	id=g:234685
Bubeke Island	id=g:234686
Bube	id=g:234687
Bubbala	id=g:234688
Bubba	id=g:234689
Bubanzi	id=g:234690
Bubanyi	id=g:234691
Bubango	id=g:234692
Bubandi	id=g:234693
Bubandi	id=g:234694
Bubanda	id=g:234695
Bubale	id=g:234696
Bubale	id=g:234697
Bubale	id=g:234698
Bubale	id=g:234699
Bubale	id=g:234700
Bubale	id=g:234701
Bubale	id=g:234702
Bubaga	id=g:234703
Bubada	id=g:234704
Fort Briggs	id=g:234705
Bowa	id=g:234706
Botio	id=g:234707
Borongoreg	id=g:234708
Boroli	id=g:234709
Boroboro	id=g:234710
Boro	id=g:234711
Bongi	id=g:234712
Bondo	id=g:234713
Bondo	id=g:234714
Bomwege	id=g:234715
Bombo	id=g:234716
Bombo	id=g:234717
Bombo	id=g:234718
Boliso	id=g:234719
Bokora County	id=g:234720
Boitho	id=g:234721
Bobongo	id=g:234722
Bobi	id=g:234723
Bizinza	id=g:234724
Bizera	id=g:234725
Biyiyi	id=g:234726
Biyanja	id=g:234727
Biwonda	id=g:234728
Biwolobo	id=g:234729
Biwanga	id=g:234730
Biwalwe	id=g:234731
Biwa	id=g:234732
Bivungu	id=g:234733
Bituntu	id=g:234734
Bitibyamukasa	id=g:234735
Biti	id=g:234736
Bitezi	id=g:234737
Bitereko	id=g:234738
Bitereko	id=g:234739
Bitale	id=g:234740
Bitale	id=g:234741
Bisyoro	id=g:234742
Bisyoro	id=g:234743
Bisya	id=g:234744
Bisura	id=g:234745
Bisozi	id=g:234746
Biso	id=g:234747
Bisheshe	id=g:234748
Bisheshe	id=g:234749
Biseruka	id=g:234750
Bisenyi	id=g:234751
Bisanje	id=g:234752
Bisanje	id=g:234753
Bisange	id=g:234754
Bisanga	id=g:234755
Birunduma	id=g:234756
Birunduma	id=g:234757
Birongo	id=g:234758
Birira	id=g:234759
Birinzi	id=g:234760
Birinuma	id=g:234761
Biria	id=g:234762
Birere	id=g:234763
Birembo	id=g:234764
Birala	id=g:234765
Biraizi	id=g:234766
Bira	id=g:234767
Binze	id=g:234768
Binyin	id=g:234769
Binyama	id=g:234770
Binoni	id=g:234772
Bino	id=g:234773
Binikira	id=g:234774
Binikira	id=g:234775
Biniga	id=g:234776
Bingo	id=g:234777
Bineneza	id=g:234778
Binde	id=g:234779
Binawara	id=g:234780
Binambo	id=g:234781
Bimbye	id=g:234782
Bilefe	id=g:234783
Biliba Ridge	id=g:234784
Bikuto	id=g:234785
Bikonzi	id=g:234786
Bikongozo	id=g:234787
Bikongoro	id=g:234788
Biko	id=g:234789
Biko	id=g:234790
Bikira	id=g:234791
Bikari	id=g:234792
Bika	id=g:234793
Bijagira	id=g:234794
Bijaba	id=g:234795
Biharwe	id=g:234796
Bihangire	id=g:234797
Bihanga	id=g:234798
Bihanga	id=g:234799
Bihanga	id=g:234800
Biharwe	id=g:234801
Bigyera	id=g:234802
Biguri	id=g:234803
Bigugo	id=g:234804
Bigodi	id=g:234805
Bigo	id=g:234806
Bigera	id=g:234807
Bigasa	id=g:234809
Bigando	id=g:234810
Bigaga	id=g:234811
Bigada	id=g:234812
Biemba	id=g:234813
Biemba	id=g:234814
Bichuba	id=g:234815
Bichima	id=g:234816
Bibo	id=g:234817
Bibo	id=g:234818
Bibale	id=g:234819
Bezinya	id=g:234820
Beta	id=g:234821
Benga	id=g:234822
Bendegere	id=g:234823
Bembe	id=g:234824
Beletur	id=g:234825
Bekina	id=g:234826
Behungi	id=g:234827
Behanga	id=g:234828
Bega Point	id=g:234829
Bbuto	id=g:234830
Bbanda	id=g:234831
Baya	id=g:234832
Bawalakata	id=g:234833
Batoda	id=g:234834
Bathingorok	id=g:234835
Batambogwe	id=g:234836
Bata	id=g:234837
Barogal	id=g:234838
Baringa	id=g:234839
Baribu	id=g:234840
Baribu	id=g:234841
Baratuku	id=g:234842
Baratuku	id=g:234843
Barara	id=g:234844
Baranyuwa	id=g:234845
Barakala	id=g:234846
Bar	id=g:234847
Banga Point	id=g:234848
Banga Point	id=g:234849
Banga	id=g:234850
Banga	id=g:234851
Banga	id=g:234852
Banda Island	id=g:234853
Banda	id=g:234854
Banda	id=g:234855
Banda	id=g:234856
Banda	id=g:234857
Banda	id=g:234858
Banda	id=g:234859
Bananze	id=g:234860
Banagonera	id=g:234861
Bamusuta	id=g:234862
Bamunanika	id=g:234863
Bamba Estate	id=g:234864
Bamba	id=g:234865
Bamba	id=g:234866
Bamasuta	id=g:234867
Bamasuta	id=g:234868
Balita	id=g:234869
Balimanyankya	id=g:234870
Bale	id=g:234871
Bale	id=g:234872
Bale	id=g:234873
Bale	id=g:234874
Bale	id=g:234875
Bale	id=g:234876
Balawoli	id=g:234877
Balanga	id=g:234878
Balala Swamp	id=g:234879
Balala	id=g:234880
Balaki	id=g:234881
Balabala	id=g:234882
Bala	id=g:234883
Bakijurura	id=g:234884
Bakhara	id=g:234885
Bakers View	id=g:234886
Baker	id=g:234887
Bakazimbugo	id=g:234888
Baka	id=g:234889
Bajo	id=g:234890
Bajo	id=g:234891
Bahati	id=g:234892
Bagwe Island	id=g:234893
Lake Bagusa	id=g:234894
Bageza	id=g:234895
Bagete	id=g:234896
Bagambira	id=g:234897
Baga Island	id=g:234898
Badyang	id=g:234899
Babwe	id=g:234900
Azi	id=g:234901
Azambwa	id=g:234902
Azamba	id=g:234903
Ayumi	id=g:234904
Ayugi	id=g:234905
Ayuda	id=g:234906
Ayoni	id=g:234907
Ayongtoke	id=g:234908
Ayomuchwiny	id=g:234909
Ayola	id=g:234910
Ayivu County	id=g:234911
Ayivu	id=g:234912
Ayiroyat	id=g:234913
Ayipe	id=g:234914
Ayingwa	id=g:234915
Ayila	id=g:234916
Ayika	id=g:234917
Ayi	id=g:234918
Ayeye	id=g:234919
Ayera	id=g:234920
Ayer	id=g:234921
Ayebi	id=g:234922
Ayavu	id=g:234923
Ayass	id=g:234924
Ayamo Rock	id=g:234925
Ayago	id=g:234926
Ayago	id=g:234927
Ayabi	id=g:234928
Awojaitoi	id=g:234929
Awojabule	id=g:234930
Awojabule	id=g:234931
Awoja	id=g:234932
Awiri	id=g:234933
Awir	id=g:234934
Awilodyang	id=g:234935
Awila	id=g:234936
Awil	id=g:234937
Awika	id=g:234938
Awich-Aswa-Putongo	id=g:234939
Awia	id=g:234940
Awero	id=g:234941
Awere	id=g:234942
Awere	id=g:234943
Awere	id=g:234944
Awelo	id=g:234945
Awelo	id=g:234946
Awei	id=g:234947
Awangkwar	id=g:234948
Awaliwali	id=g:234949
Awach	id=g:234950
Awach	id=g:234951
Awac	id=g:234952
Awa	id=g:234953
Avudra	id=g:234954
Avei	id=g:234955
Ave	id=g:234956
Ave	id=g:234957
Auwara	id=g:234958
Aupi	id=g:234959
Aungare	id=g:234960
Aulem	id=g:234961
Aukoto	id=g:234962
Aukot	id=g:234963
Auiria	id=g:234964
Atyenda	id=g:234965
Atyenda	id=g:234966
Atyak	id=g:234967
Atutur	id=g:234968
Atutur	id=g:234969
Atura	id=g:234970
Atura	id=g:234971
Atunga	id=g:234972
Atumutaok	id=g:234973
Atumba	id=g:234974
Atuli	id=g:234975
Atu	id=g:234976
Atratraka	id=g:234977
Atoto	id=g:234978
Atopi	id=g:234979
Atongpara	id=g:234980
Atiya	id=g:234981
Atirir	id=g:234982
Atirikwa	id=g:234983
Atiri	id=g:234984
Atira	id=g:234985
Atira	id=g:234986
Atipa	id=g:234987
Atigo-Angutewere	id=g:234988
Atigo	id=g:234989
Atiak	id=g:234990
Atia	id=g:234991
Ateusu	id=g:234992
Aterodri	id=g:234993
Aterai	id=g:234994
Atera	id=g:234995
Atera	id=g:234996
Ateng	id=g:234997
Atemerai	id=g:234998
Ateka Ober	id=g:234999
Atek	id=g:235000
Atari River	id=g:235001
Atari	id=g:235002
Atar	id=g:235003
Atapara	id=g:235004
Atanga	id=g:235005
Atana	id=g:235006
Atagi Apari	id=g:235007
Atababaa	id=g:235008
Aswa County	id=g:235009
Aswa	id=g:235010
Aswa	id=g:235011
Aswa	id=g:235012
Asuru	id=g:235013
Asuret	id=g:235014
Asuret	id=g:235015
Asuret	id=g:235016
Asiya	id=g:235017
Asiranyi	id=g:235018
Asinge	id=g:235019
Asinge	id=g:235020
Asinge	id=g:235021
Asinge	id=g:235022
Asilang	id=g:235023
Asilang	id=g:235024
Asasi	id=g:235025
Lake Asasaka	id=g:235026
Asamuk	id=g:235027
Asamuk	id=g:235028
Asamuk	id=g:235029
Asalatap	id=g:235030
Asa	id=g:235031
Aryek	id=g:235032
Aryawo	id=g:235033
Aryawo	id=g:235034
Arukadong	id=g:235035
Aruchom	id=g:235036
Arubela	id=g:235037
Arua	id=g:235038
Arua	id=g:235039
Arri	id=g:235040
Aroyadyang	id=g:235041
Arorwa	id=g:235042
Aror	id=g:235043
Aropa	id=g:235044
Aroca	id=g:235045
Ariwa	id=g:235046
Arivu	id=g:235047
Ariu	id=g:235048
Arionomunyen	id=g:235049
Aringot	id=g:235050
Aringo	id=g:235051
Aringba	id=g:235052
Aringa River	id=g:235053
Aringa County	id=g:235054
Aringa	id=g:235055
Aringa	id=g:235056
Aringa	id=g:235057
Arikpa	id=g:235058
Ariet	id=g:235059
Arido	id=g:235060
Aridi	id=g:235061
Ari	id=g:235062
Aremo	id=g:235063
Arechek	id=g:235064
Arebe	id=g:235065
Arawa	id=g:235066
Arapoo	id=g:235067
Arapai	id=g:235068
Arapai	id=g:235069
Aranga	id=g:235070
Aram	id=g:235071
Arakath	id=g:235072
Aragaiti	id=g:235073
Araga	id=g:235074
Araga	id=g:235075
Arabaka	id=g:235076
Ara	id=g:235077
Apyer	id=g:235078
Apwori	id=g:235079
Aputon	id=g:235080
Aputon	id=g:235081
Aputi	id=g:235082
Apule	id=g:235083
Apuket	id=g:235084
Apora	id=g:235085
Apopony	id=g:235086
Apolino	id=g:235087
Apoli	id=g:235088
Apoleka	id=g:235089
Apokoro	id=g:235090
Apokori	id=g:235091
Apokor	id=g:235092
Apokin	id=g:235093
Apoi	id=g:235094
Apiyo	id=g:235095
Apigikwe	id=g:235096
Apielo	id=g:235097
Apidochot	id=g:235098
Apiaka	id=g:235099
Api	id=g:235100
Apeylob	id=g:235101
Apeykale	id=g:235102
Apenyowewu	id=g:235103
Apenet	id=g:235104
Apeneki	id=g:235105
Apele	id=g:235106
Apele	id=g:235107
Apekidor	id=g:235108
Apeduru	id=g:235109
Apeduru	id=g:235110
Apeduru	id=g:235111
Apedur	id=g:235112
Apedi	id=g:235113
Apedet	id=g:235114
Aparuki	id=g:235115
Aparro	id=g:235116
Aparisa	id=g:235117
Aparisa	id=g:235118
Apapai	id=g:235119
Apapai	id=g:235120
Apapai	id=g:235121
Apapai	id=g:235122
Apapai	id=g:235123
Apapai	id=g:235124
Apapa	id=g:235125
Apan	id=g:235126
Abala	id=g:235127
Apala	id=g:235128
Apala	id=g:235129
Apac	id=g:235130
Apa	id=g:235131
Aoba	id=g:235132
Anzaiya	id=g:235133
Anywali	id=g:235134
Anyongo	id=g:235135
Anyiribu	id=g:235136
Anyidinyid	id=g:235137
Anyidi	id=g:235138
Anyia	id=g:235139
Anyeke	id=g:235140
Anyavu	id=g:235141
Anyau	id=g:235142
Anyau	id=g:235143
Anyara	id=g:235144
Anyara	id=g:235145
Anyangalong	id=g:235146
Anyalai	id=g:235147
Anyada	id=g:235148
Anya	id=g:235149
Anwangi	id=g:235150
Aniza	id=g:235151
Angweji	id=g:235152
Angotimoti	id=g:235153
Angoropia	id=g:235154
Angorom	id=g:235155
Angorom	id=g:235156
Angorom	id=g:235157
Angoremoru	id=g:235158
